Q2	Xb	Zh	Pt	Phi	SigmaB	SigmaOb	Tail1	Tail2	fact_no_ex	fact_ex	
1	1	1	1	1	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	2	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	3	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	4	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	5	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	6	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	7	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	8	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	9	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	10	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	11	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	1	12	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	1	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	2	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	3	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	4	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	5	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	6	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	7	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	8	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	9	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	10	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	11	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	2	12	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	1	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	2	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	3	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	4	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	5	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	6	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	7	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	8	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	9	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	10	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	11	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	3	12	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	1	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	2	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	3	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	4	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	5	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	6	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	7	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	8	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	9	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	10	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	11	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	4	12	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	1	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	2	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	3	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	4	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	5	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	6	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	7	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	8	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	9	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	10	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	11	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	1	5	12	0	0	6.95327e-310	4.94066e-324	inf	inf
1	1	2	1	1	1.03263e+07	1.14496e+07	-1.1982e+06	3.38398	0.992746	0.992746
1	1	2	1	2	9.84343e+06	1.09015e+07	-1.11834e+06	3.41417	0.993874	0.993874
1	1	2	1	3	9.27517e+06	1.0252e+07	-998028	2.9211	0.997719	0.997719
1	1	2	1	4	9.04178e+06	9.97242e+06	-949731	2.47103	0.997889	0.997889
1	1	2	1	5	9.2058e+06	1.0135e+07	-962316	1.5513	0.996406	0.996406
1	1	2	1	6	9.45525e+06	1.03991e+07	-987162	0.997916	0.995422	0.995422
1	1	2	1	7	9.45525e+06	1.03991e+07	-987162	0.975493	0.995422	0.995422
1	1	2	1	8	9.2058e+06	1.0135e+07	-962316	1.53749	0.996406	0.996406
1	1	2	1	9	9.04178e+06	9.97242e+06	-949731	2.42517	0.997889	0.997889
1	1	2	1	10	9.27517e+06	1.0252e+07	-998028	2.96478	0.997719	0.997719
1	1	2	1	11	9.84343e+06	1.09015e+07	-1.11834e+06	3.36383	0.993874	0.993874
1	1	2	1	12	1.03263e+07	1.14496e+07	-1.1982e+06	3.42577	0.992746	0.992746
1	1	2	2	1	3.32513e+06	3.63978e+06	-340081	1.15155	0.992351	0.992351
1	1	2	2	2	3.19058e+06	3.4838e+06	-311878	0.909231	0.994153	0.994154
1	1	2	2	3	2.99992e+06	3.26238e+06	-274464	0.723597	0.995998	0.995998
1	1	2	2	4	2.84663e+06	3.08233e+06	-240465	0.554607	0.998323	0.998323
1	1	2	2	5	2.77179e+06	2.99085e+06	-221358	0.355155	0.999169	0.999169
1	1	2	2	6	2.75306e+06	2.96495e+06	-211029	0.267078	1.00031	1.00031
1	1	2	2	7	2.75306e+06	2.96495e+06	-211029	0.264025	1.00031	1.00031
1	1	2	2	8	2.77179e+06	2.99085e+06	-221358	0.355219	0.999169	0.999169
1	1	2	2	9	2.84663e+06	3.08233e+06	-240465	0.549226	0.998323	0.998323
1	1	2	2	10	2.99992e+06	3.26238e+06	-274464	0.733009	0.995998	0.995998
1	1	2	2	11	3.19058e+06	3.4838e+06	-311878	0.919345	0.994153	0.994154
1	1	2	2	12	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	1	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	2	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	3	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	4	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	5	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	6	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	7	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	8	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	9	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	10	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	11	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	3	12	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	1	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	2	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	3	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	4	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	5	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	6	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	7	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	8	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	9	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	10	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	11	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	4	12	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	1	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	2	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	3	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	4	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	5	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	6	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	7	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	8	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	9	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	10	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	11	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	2	5	12	3.32513e+06	3.63978e+06	-340081	1.1267	0.992351	0.992351
1	1	3	1	1	4.38107e+06	4.83504e+06	-503362	1.63245	0.988727	0.988727
1	1	3	1	2	4.21038e+06	4.64102e+06	-470462	1.7413	0.990543	0.990544
1	1	3	1	3	4.06271e+06	4.46917e+06	-433074	1.4577	0.993447	0.993447
1	1	3	1	4	4.12562e+06	4.5282e+06	-436760	0.981502	0.991714	0.991715
1	1	3	1	5	4.38224e+06	4.80092e+06	-469296	0.615884	0.988449	0.988449
1	1	3	1	6	4.61584e+06	5.05156e+06	-496338	0.445836	0.986868	0.986868
1	1	3	1	7	4.61584e+06	5.05156e+06	-496338	0.452322	0.986868	0.986868
1	1	3	1	8	4.38224e+06	4.80092e+06	-469296	0.613754	0.988449	0.988449
1	1	3	1	9	4.12562e+06	4.5282e+06	-436760	0.968588	0.991714	0.991715
1	1	3	1	10	4.06271e+06	4.46917e+06	-433074	1.43397	0.993447	0.993447
1	1	3	1	11	4.21038e+06	4.64102e+06	-470462	1.70454	0.990543	0.990544
1	1	3	1	12	4.38107e+06	4.83504e+06	-503362	1.61446	0.988727	0.988727
1	1	3	2	1	2.88542e+06	3.17111e+06	-320590	1.02856	0.987904	0.987904
1	1	3	2	2	2.70237e+06	2.96284e+06	-286482	0.932403	0.990373	0.990373
1	1	3	2	3	2.49361e+06	2.72338e+06	-245091	0.61848	0.993853	0.993853
1	1	3	2	4	2.42337e+06	2.63577e+06	-223937	0.38728	0.995239	0.995239
1	1	3	2	5	2.51046e+06	2.72146e+06	-235647	0.258957	0.990181	0.990182
1	1	3	2	6	2.62327e+06	2.83857e+06	-249802	0.198022	0.986851	0.986851
1	1	3	2	7	2.62327e+06	2.83857e+06	-249802	0.199422	0.986851	0.986851
1	1	3	2	8	2.51046e+06	2.72146e+06	-235647	0.257915	0.990181	0.990182
1	1	3	2	9	2.42337e+06	2.63577e+06	-223937	0.386322	0.995239	0.995239
1	1	3	2	10	2.49361e+06	2.72338e+06	-245091	0.616142	0.993853	0.993853
1	1	3	2	11	2.70237e+06	2.96284e+06	-286482	0.924705	0.990373	0.990373
1	1	3	2	12	2.88542e+06	3.17111e+06	-320590	1.04671	0.987904	0.987904
1	1	3	3	1	897713	977814	-89325.2	0.306692	0.989725	0.989725
1	1	3	3	2	814053	883568	-77474.7	0.30536	0.990222	0.990223
1	1	3	3	3	707396	763544	-59464.8	0.266198	0.995311	0.995311
1	1	3	3	4	644567	691744	-47981.6	0.193667	0.998751	0.998751
1	1	3	3	5	642402	686318	-44817.2	0.132664	0.998597	0.998598
1	1	3	3	6	663233	706847	-45824.6	0.0996692	0.996666	0.996666
1	1	3	3	7	663233	706847	-45824.6	0.101662	0.996666	0.996666
1	1	3	3	8	642402	686318	-44817.2	0.132655	0.998597	0.998598
1	1	3	3	9	644567	691744	-47981.6	0.194647	0.998751	0.998751
1	1	3	3	10	707396	763544	-59464.8	0.26419	0.995311	0.995311
1	1	3	3	11	814053	883568	-77474.7	0.308792	0.990222	0.990223
1	1	3	3	12	897713	977814	-89325.2	0.30424	0.989725	0.989725
1	1	3	4	1	127787	136517	-2506.15	0.111198	1.0487	1.0487
1	1	3	4	2	118951	126455	-5127.34	0.0947979	1.01998	1.01998
1	1	3	4	3	108491	114471	-6896.17	0.0627374	0.991551	0.991552
1	1	3	4	4	104054	108963	-5848.41	0.0372264	0.990973	0.990973
1	1	3	4	5	106829	111222	-5432.13	0.0230568	0.990272	0.990272
1	1	3	4	6	111229	115444	-5189.45	0.0177546	0.991244	0.991244
1	1	3	4	7	111229	115444	-5189.45	0.017721	0.991244	0.991244
1	1	3	4	8	106829	111222	-5432.13	0.0231847	0.990272	0.990272
1	1	3	4	9	104054	108963	-5848.41	0.0367545	0.990973	0.990973
1	1	3	4	10	108491	114471	-6896.17	0.0636311	0.991551	0.991552
1	1	3	4	11	118951	126455	-5127.34	0.0982567	1.01998	1.01998
1	1	3	4	12	127787	136517	-2506.15	0.110436	1.0487	1.0487
1	1	3	5	1	127787	126165	-3043.6	0.00560929	0.963495	0.963495
1	1	3	5	2	118951	116612	-2674.24	0.00479364	0.957853	0.957853
1	1	3	5	3	108491	105244	-2156.76	0.00391155	0.950191	0.950191
1	1	3	5	4	104054	99914.9	-1264.79	0.003036	0.948065	0.948065
1	1	3	5	5	106829	101799	-684.021	0.00244498	0.946507	0.946507
1	1	3	5	6	111229	105566	-712.783	0.00215568	0.942679	0.942679
1	1	3	5	7	111229	105566	-712.783	0.00217167	0.942679	0.942679
1	1	3	5	8	106829	101799	-684.021	0.00244311	0.946507	0.946507
1	1	3	5	9	104054	99914.9	-1264.79	0.00302918	0.948065	0.948065
1	1	3	5	10	108491	105244	-2156.76	0.00385033	0.950191	0.950191
1	1	3	5	11	118951	116612	-2674.24	0.00480378	0.957853	0.957853
1	1	3	5	12	127787	126165	-3043.6	0.00559031	0.963495	0.963495
1	1	4	1	1	2.24949e+06	2.46545e+06	-255598	0.837896	0.982378	0.982378
1	1	4	1	2	2.15438e+06	2.35816e+06	-230172	0.645814	0.98775	0.98775
1	1	4	1	3	2.05247e+06	2.24178e+06	-213317	0.439085	0.988303	0.988303
1	1	4	1	4	2.0339e+06	2.21624e+06	-209325	0.294785	0.986735	0.986735
1	1	4	1	5	2.10364e+06	2.28775e+06	-221815	0.212235	0.98208	0.98208
1	1	4	1	6	2.18017e+06	2.3684e+06	-235599	0.17219	0.97827	0.97827
1	1	4	1	7	2.18017e+06	2.3684e+06	-235599	0.172318	0.97827	0.97827
1	1	4	1	8	2.10364e+06	2.28775e+06	-221815	0.209279	0.98208	0.98208
1	1	4	1	9	2.0339e+06	2.21624e+06	-209325	0.291842	0.986735	0.986735
1	1	4	1	10	2.05247e+06	2.24178e+06	-213317	0.439695	0.988303	0.988303
1	1	4	1	11	2.15438e+06	2.35816e+06	-230172	0.661641	0.98775	0.98775
1	1	4	1	12	2.24949e+06	2.46545e+06	-255598	0.832957	0.982378	0.982378
1	1	4	2	1	1.8888e+06	2.0647e+06	-206264	0.35456	0.983924	0.983924
1	1	4	2	2	1.75961e+06	1.91866e+06	-182901	0.327891	0.986445	0.986445
1	1	4	2	3	1.61281e+06	1.7515e+06	-155843	0.269589	0.989362	0.989362
1	1	4	2	4	1.56471e+06	1.69202e+06	-144115	0.213159	0.989261	0.989261
1	1	4	2	5	1.62818e+06	1.75466e+06	-152789	0.163106	0.983841	0.983841
1	1	4	2	6	1.70926e+06	1.83861e+06	-165571	0.131767	0.978805	0.978805
1	1	4	2	7	1.70926e+06	1.83861e+06	-165571	0.131292	0.978805	0.978805
1	1	4	2	8	1.62818e+06	1.75466e+06	-152789	0.163838	0.983841	0.983841
1	1	4	2	9	1.56471e+06	1.69202e+06	-144115	0.213989	0.989261	0.989261
1	1	4	2	10	1.61281e+06	1.7515e+06	-155843	0.269052	0.989362	0.989362
1	1	4	2	11	1.75961e+06	1.91866e+06	-182901	0.331341	0.986445	0.986445
1	1	4	2	12	1.8888e+06	2.0647e+06	-206264	0.362599	0.983924	0.983924
1	1	4	3	1	763421	830039	-74700.7	0.207207	0.989412	0.989412
1	1	4	3	2	690975	748570	-64563.2	0.226999	0.989916	0.989916
1	1	4	3	3	609304	656383	-51762.5	0.21194	0.992312	0.992312
1	1	4	3	4	584105	625616	-44920.4	0.162597	0.994163	0.994163
1	1	4	3	5	622128	663349	-47772.6	0.108935	0.989468	0.989468
1	1	4	3	6	669376	711996	-53511.1	0.082908	0.98373	0.98373
1	1	4	3	7	669376	711996	-53511.1	0.0817213	0.98373	0.98373
1	1	4	3	8	622128	663349	-47772.6	0.109236	0.989468	0.989468
1	1	4	3	9	584105	625616	-44920.4	0.161542	0.994163	0.994163
1	1	4	3	10	609304	656383	-51762.5	0.215404	0.992312	0.992312
1	1	4	3	11	690975	748570	-64563.2	0.226319	0.989916	0.989916
1	1	4	3	12	763421	830039	-74700.7	0.207368	0.989412	0.989412
1	1	4	4	1	184972	199325	-5824.79	0.135216	1.0461	1.0461
1	1	4	4	2	162431	174204	-7553.77	0.141656	1.02597	1.02597
1	1	4	4	3	135462	144232	-9781.99	0.118734	0.992534	0.992534
1	1	4	4	4	123365	130410	-7438.61	0.0780179	0.996809	0.99681
1	1	4	4	5	129383	136021	-7389.13	0.0490402	0.994194	0.994194
1	1	4	4	6	139828	146571	-8171.99	0.0364759	0.989784	0.989784
1	1	4	4	7	139828	146571	-8171.99	0.0363004	0.989784	0.989784
1	1	4	4	8	129383	136021	-7389.13	0.0490224	0.994194	0.994194
1	1	4	4	9	123365	130410	-7438.61	0.0788273	0.996809	0.99681
1	1	4	4	10	135462	144232	-9781.99	0.118102	0.992534	0.992534
1	1	4	4	11	162431	174204	-7553.77	0.141517	1.02597	1.02597
1	1	4	4	12	184972	199325	-5824.79	0.135696	1.0461	1.0461
1	1	4	5	1	184972	196238	-14904.2	0.0579829	0.980328	0.980328
1	1	4	5	2	162431	171278	-11722.5	0.0524131	0.982296	0.982296
1	1	4	5	3	135462	141561	-7614.75	0.0391403	0.988815	0.988815
1	1	4	5	4	123365	127803	-5496.55	0.0248665	0.991419	0.991419
1	1	4	5	5	129383	133165	-5450.77	0.0159396	0.987108	0.987108
1	1	4	5	6	139828	143422	-6099.22	0.0117677	0.982085	0.982085
1	1	4	5	7	139828	143422	-6099.22	0.0119421	0.982085	0.982085
1	1	4	5	8	129383	133165	-5450.77	0.0159127	0.987108	0.987108
1	1	4	5	9	123365	127803	-5496.55	0.0249952	0.991419	0.991419
1	1	4	5	10	135462	141561	-7614.75	0.0384426	0.988815	0.988815
1	1	4	5	11	162431	171278	-11722.5	0.0528522	0.982296	0.982296
1	1	4	5	12	184972	196238	-14904.2	0.0570475	0.980328	0.980328
1	1	5	1	1	1.31996e+06	1.43389e+06	-143879	0.472765	0.977315	0.977315
1	1	5	1	2	1.34383e+06	1.4578e+06	-142757	0.401151	0.978578	0.978579
1	1	5	1	3	1.30745e+06	1.41507e+06	-137128	0.29286	0.977429	0.977429
1	1	5	1	4	1.14285e+06	1.2338e+06	-117102	0.200013	0.977118	0.977118
1	1	5	1	5	894131	963286	-82732.6	0.147737	0.984814	0.984814
1	1	5	1	6	705659	759357	-55783.4	0.120754	0.997044	0.997045
1	1	5	1	7	705659	759357	-55783.4	0.124396	0.997044	0.997045
1	1	5	1	8	894131	963286	-82732.6	0.146683	0.984814	0.984814
1	1	5	1	9	1.14285e+06	1.2338e+06	-117102	0.200432	0.977118	0.977118
1	1	5	1	10	1.30745e+06	1.41507e+06	-137128	0.286808	0.977429	0.977429
1	1	5	1	11	1.34383e+06	1.4578e+06	-142757	0.399112	0.978578	0.978579
1	1	5	1	12	1.31996e+06	1.43389e+06	-143879	0.472437	0.977315	0.977315
1	1	5	2	1	1.234e+06	1.33755e+06	-128649	0.193552	0.97966	0.97966
1	1	5	2	2	1.14757e+06	1.24052e+06	-115204	0.177175	0.980604	0.980604
1	1	5	2	3	1.04109e+06	1.12057e+06	-96771.4	0.147599	0.983392	0.983392
1	1	5	2	4	986309	1.05683e+06	-88093.8	0.113262	0.982182	0.982182
1	1	5	2	5	997897	1.06542e+06	-93293.7	0.0873079	0.974178	0.974179
1	1	5	2	6	1.02954e+06	1.09706e+06	-99102.3	0.0720303	0.96933	0.96933
1	1	5	2	7	1.02954e+06	1.09706e+06	-99102.3	0.0726071	0.96933	0.96933
1	1	5	2	8	997897	1.06542e+06	-93293.7	0.0873496	0.974178	0.974179
1	1	5	2	9	986309	1.05683e+06	-88093.8	0.114746	0.982182	0.982182
1	1	5	2	10	1.04109e+06	1.12057e+06	-96771.4	0.146883	0.983392	0.983392
1	1	5	2	11	1.14757e+06	1.24052e+06	-115204	0.179314	0.980604	0.980604
1	1	5	2	12	1.234e+06	1.33755e+06	-128649	0.19423	0.97966	0.97966
1	1	5	3	1	614912	663444	-59254.3	0.111919	0.982564	0.982564
1	1	5	3	2	543821	584487	-50237.9	0.115265	0.982399	0.982399
1	1	5	3	3	461418	492975	-38146.4	0.110582	0.98572	0.98572
1	1	5	3	4	430512	457191	-32140.4	0.0872748	0.987313	0.987314
1	1	5	3	5	459386	485584	-34870.6	0.0645768	0.981122	0.981122
1	1	5	3	6	499571	526742	-39524.3	0.0518077	0.975271	0.975271
1	1	5	3	7	499571	526742	-39524.3	0.0509736	0.975271	0.975271
1	1	5	3	8	459386	485584	-34870.6	0.065266	0.981122	0.981122
1	1	5	3	9	430512	457191	-32140.4	0.0886726	0.987313	0.987314
1	1	5	3	10	461418	492975	-38146.4	0.109364	0.98572	0.98572
1	1	5	3	11	543821	584487	-50237.9	0.118135	0.982399	0.982399
1	1	5	3	12	614912	663444	-59254.3	0.111471	0.982564	0.982564
1	1	5	4	1	172639	184927	-3879.58	0.0773233	1.04871	1.04871
1	1	5	4	2	152867	162926	-5794.5	0.0820237	1.02789	1.02789
1	1	5	4	3	129668	137160	-9073.58	0.0765566	0.987802	0.987802
1	1	5	4	4	120301	126312	-7031.51	0.0583894	0.991518	0.991519
1	1	5	4	5	127277	132890	-6972.22	0.0415791	0.989315	0.989315
1	1	5	4	6	137682	143326	-7566.83	0.0324862	0.986037	0.986037
1	1	5	4	7	137682	143326	-7566.83	0.0327368	0.986037	0.986037
1	1	5	4	8	127277	132890	-6972.22	0.0419849	0.989315	0.989315
1	1	5	4	9	120301	126312	-7031.51	0.059328	0.991518	0.991519
1	1	5	4	10	129668	137160	-9073.58	0.0765928	0.987802	0.987802
1	1	5	4	11	152867	162926	-5794.5	0.0821664	1.02789	1.02789
1	1	5	4	12	172639	184927	-3879.58	0.0770937	1.04871	1.04871
1	1	5	5	1	172639	182867	-13276.7	0.0504567	0.982341	0.982341
1	1	5	5	2	152867	160900	-10962.3	0.0511141	0.980837	0.980837
1	1	5	5	3	129668	135232	-7473.06	0.0443605	0.985277	0.985277
1	1	5	5	4	120301	124368	-5520.73	0.0329096	0.987917	0.987917
1	1	5	5	5	127277	130727	-5357.45	0.0229791	0.98501	0.98501
1	1	5	5	6	137682	140932	-5846.67	0.0175128	0.98114	0.98114
1	1	5	5	7	137682	140932	-5846.67	0.0174889	0.98114	0.98114
1	1	5	5	8	127277	130727	-5357.45	0.0226319	0.98501	0.98501
1	1	5	5	9	120301	124368	-5520.73	0.0325226	0.987917	0.987917
1	1	5	5	10	129668	135232	-7473.06	0.0444127	0.985277	0.985277
1	1	5	5	11	152867	160900	-10962.3	0.0513756	0.980837	0.980837
1	1	5	5	12	172639	182867	-13276.7	0.0498299	0.982341	0.982341
1	1	6	1	1	859834	923406	-88634.9	0.24125	0.970852	0.970852
1	1	6	1	2	860761	923005	-85028	0.217633	0.97353	0.97353
1	1	6	1	3	814170	870866	-79263.8	0.171381	0.972282	0.972282
1	1	6	1	4	684350	730021	-65108.4	0.132527	0.971597	0.971597
1	1	6	1	5	506087	538661	-43589.4	0.102157	0.978236	0.978236
1	1	6	1	6	375340	399006	-27452.5	0.0885082	0.989911	0.989911
1	1	6	1	7	375340	399006	-27452.5	0.0890869	0.989911	0.989911
1	1	6	1	8	506087	538661	-43589.4	0.102539	0.978236	0.978236
1	1	6	1	9	684350	730021	-65108.4	0.132701	0.971597	0.971597
1	1	6	1	10	814170	870866	-79263.8	0.168479	0.972282	0.972282
1	1	6	1	11	860761	923005	-85028	0.216304	0.97353	0.97353
1	1	6	1	12	859834	923406	-88634.9	0.243147	0.970852	0.970852
1	1	6	2	1	802107	859295	-79586.5	0.111195	0.972075	0.972075
1	1	6	2	2	761703	813604	-72497	0.105665	0.97296	0.97296
1	1	6	2	3	690820	734453	-61885.2	0.0896628	0.973578	0.973578
1	1	6	2	4	607550	642809	-51223.9	0.0718557	0.973722	0.973722
1	1	6	2	5	534206	563063	-44450.7	0.0569638	0.97081	0.97081
1	1	6	2	6	491340	516815	-40323	0.0483355	0.969782	0.969782
1	1	6	2	7	491340	516815	-40323	0.0487562	0.969782	0.969782
1	1	6	2	8	534206	563063	-44450.7	0.0560718	0.97081	0.97081
1	1	6	2	9	607550	642809	-51223.9	0.0724177	0.973722	0.973722
1	1	6	2	10	690820	734453	-61885.2	0.0912257	0.973578	0.973578
1	1	6	2	11	761703	813604	-72497	0.107243	0.97296	0.97296
1	1	6	2	12	802107	859295	-79586.5	0.112529	0.972075	0.972075
1	1	6	3	1	419521	447206	-37391.7	0.0669074	0.976862	0.976863
1	1	6	3	2	371776	394637	-31321.3	0.0670853	0.977243	0.977243
1	1	6	3	3	314461	331653	-23531.8	0.0661336	0.979839	0.979839
1	1	6	3	4	288315	302130	-19153.9	0.0574122	0.981485	0.981485
1	1	6	3	5	300342	313192	-20308.8	0.0463918	0.975164	0.975164
1	1	6	3	6	321940	334836	-22816	0.0382192	0.969185	0.969185
1	1	6	3	7	321940	334836	-22816	0.0385458	0.969185	0.969185
1	1	6	3	8	300342	313192	-20308.8	0.0468535	0.975164	0.975164
1	1	6	3	9	288315	302130	-19153.9	0.0572397	0.981485	0.981485
1	1	6	3	10	314461	331653	-23531.8	0.0657993	0.979839	0.979839
1	1	6	3	11	371776	394637	-31321.3	0.0674672	0.977243	0.977243
1	1	6	3	12	419521	447206	-37391.7	0.0673922	0.976862	0.976863
1	1	6	4	1	154205	163139	-5778.77	0.0520278	1.02046	1.02046
1	1	6	4	2	132242	139130	-5341.48	0.0536193	1.0117	1.0117
1	1	6	4	3	105539	110136	-7006.46	0.0510952	0.97717	0.97717
1	1	6	4	4	92589.9	95868.5	-4990.65	0.0445922	0.98151	0.98151
1	1	6	4	5	96865	99709.2	-4951.87	0.0343121	0.978242	0.978242
1	1	6	4	6	105880	108653	-5601.74	0.0279962	0.973289	0.973289
1	1	6	4	7	105880	108653	-5601.74	0.0280812	0.973289	0.973289
1	1	6	4	8	96865	99709.2	-4951.87	0.0344199	0.978242	0.978242
1	1	6	4	9	92589.9	95868.5	-4990.65	0.0443538	0.98151	0.98151
1	1	6	4	10	105539	110136	-7006.46	0.053081	0.97717	0.97717
1	1	6	4	11	132242	139130	-5341.48	0.0541057	1.0117	1.0117
